type,Prob. PT1,Prob. metro1,Prob. taxi1,Prob. more1,Prob. no1,Prob. PT2,Prob. metro2,Prob. taxi2,Prob. more2,Prob. no2
5.3300000000000045,360.72348674523033,193.49065321609567,38.64321735621822,13.816869251763737,635.325773430692,532.333413489237,97.5179455157906,82.00865961112308,53.587758855540024,476.5522225283093
5.340000000000004,360.762718269828,193.20900617382677,38.504576115796645,13.751352128840205,635.7723473117084,532.5487063290298,97.12718210413729,81.94953343966853,53.445742250962184,476.92883587620224
5.350000000000004,360.8014540802448,192.92750214523295,38.3663832475425,13.686126683043325,636.2185338439364,532.7626664978472,96.73765055836068,81.89020414456043,53.30400102870099,477.3054777705307
5.360000000000005,360.839694930984,192.64614214207703,38.22863761921403,13.621191762581704,636.6643335451432,532.9752971502007,96.34934786702794,81.83067198471599,53.16253454170177,477.6821484563536
5.3700000000000045,360.8774415767897,192.36492717104585,38.09133809928855,13.55654621906931,637.1097469338066,533.1866014351206,95.96227102082547,81.77093722197702,53.02134214746986,478.0588481746071
5.380000000000004,360.9146947726361,192.0838582337624,37.954483556978666,13.492188907524493,637.5547745290983,533.3965824960308,95.57641701271874,81.71100012109241,52.88042320803865,478.4355771621194
5.390000000000004,360.9514552737187,191.80293632679695,37.81807286224811,13.428118686368938,637.9994168508673,533.6052434706285,95.19178283810727,81.65086094970015,52.73977708993784,478.8123356516263
5.400000000000004,360.9877238354438,191.52216244167883,37.68210488582778,13.364334417426623,638.443674419623,533.8125874907624,94.80836549497934,81.59051997830946,52.59940316416188,479.1891238717869
5.410000000000005,361.023501213419,191.2415375649083,37.546578499231316,13.300834965922553,638.8875477565189,534.018617682315,94.42616198406404,81.52997748028262,52.45930080613816,479.56594204720017
5.420000000000004,361.0587881634436,190.9610626779684,37.411492574770726,13.23761920048148,639.3310373833358,534.2233371650867,94.04516930898046,81.46923373181718,52.319469395695194,479.9427903984205
5.430000000000004,361.09358544149904,190.68073875733614,37.27684598557197,13.174685993126584,639.7741438224663,534.4267490526827,93.6653844763838,81.40828901192741,52.17990831703117,480.31966914197494
5.440000000000005,361.12789380373914,190.40056677449502,37.14263760559015,13.11203421927794,640.2168675968977,534.6288564524018,93.28680449611038,81.34714360242631,52.04061695868193,480.69657849037964
5.450000000000005,361.161714006481,190.12054769594627,37.008866309624906,13.049662757751104,640.6592092301967,534.8296624651265,92.90942638131935,81.28579778790711,51.90159471348979,481.07351865215725
