type,PTaggE1,metroaggE1,taxiaggE1,moreaggE1,bundleaggE1,PTaggE2,metroaggE2,taxiaggE2,moreaggE2,bundleaggE2
3.5400000000000027,0.143261071297517,-0.4125778232127126,-1.1698951012218388,-1.5698540128118605,-372.1483139472995,0.37843149113187124,-1.2146803127270007,-0.08675355662114088,-0.8717815171123044,-301.70647267687525
3.5500000000000025,0.1429763538529046,-0.41441407755337506,-1.1739023949798035,-1.5750692507724553,-373.19999268756646,0.3777603612381078,-1.2193947643263594,-0.08778613506476524,-0.8743263294573215,-302.58946283674624
3.5600000000000027,0.14268904884579012,-0.4162529238903277,-1.1779120618893562,-1.5802870533302804,-374.25122220629953,0.37708462367446666,-1.2241128801998906,-0.08882522692658652,-0.8768746943054864,-303.47302167547826
3.570000000000003,0.14239916522424736,-0.4180943541503936,-1.1819240901687686,-1.5855074067486958,-375.3020015544571,0.3764043211690467,-1.2288346594581727,-0.08987084503207213,-0.8794266472870165,-304.35715476255217
3.5800000000000027,0.14210671190820864,-0.4199383602867728,-1.1859384680684668,-1.5907302973292579,-376.3523298119984,0.37571949627620044,-1.2335601017999525,-0.09092300210879392,-0.8819822240037974,-305.24186766906894
3.5900000000000025,0.14181169778944944,-0.42178493427904573,-1.1899551838711397,-1.5959557114118637,-377.40220608777156,0.37503019137476457,-1.23828920751343,-0.09198171078622819,-0.8845414600271919,-306.12716596736755
3.6000000000000028,0.14151413173157365,-0.42363406813317495,-1.193974225891847,-1.601183635374894,-378.4516295194011,0.37433644866630084,-1.2430219774774787,-0.09304698359556628,-0.8871043908958599,-307.0130552306425
3.610000000000003,0.14121402257000024,-0.4254857538815072,-1.1979955824781217,-1.6064140556353532,-379.50059927317443,0.37363831017336596,-1.24775841316279,-0.09411883296953907,-0.8896710521135954,-307.8995410325643
3.6200000000000023,0.1409113791119505,-0.42733998358277386,-1.2020192420100755,-1.611646958649009,-380.5491145439284,0.37293581773779516,-1.252498516632943,-0.09519727124225356,-0.8922414791471753,-308.78662894689785
3.6300000000000026,0.14060621013643704,-0.4291967493220903,-1.2060451929005005,-1.6168823309105287,-381.5971745549347,0.37222901301900996,-1.2572422905454084,-0.09628231064904319,-0.8948157074242249,-309.67432454712537
3.640000000000003,0.14029852439425267,-0.4310560432109555,-1.2100734235949668,-1.6221201589536127,-382.64477855778466,0.3715179374923449,-1.2619897381524712,-0.09737396332632983,-0.8973937723310963,-310.5626334060675
3.650000000000003,0.13998833060796106,-0.43291785738724925,-1.2141039225719243,-1.6273604293511266,-383.691925832273,0.37080263244739803,-1.2667408633020845,-0.09847224131149866,-0.8999757092107632,-311.4515610955073
3.660000000000003,0.1396756374718882,-0.43478218401522983,-1.2181366783427963,-1.632603128715232,-384.73861568628206,0.3700831389864013,-1.2714956704386429,-0.09957715654278775,-0.9025615533607322,-312.34111318581444
